pc1,pc2,cluster
-1.2041367570063874,-0.5421817680257744,0
-1.4204936513768962,0.4597539212892349,0
0.03391333288520266,-0.06880948260526952,0
-0.6724977436511241,-0.8423196974437432,1
-1.2141704086376666,-0.7771881382756383,0
-0.40528594346039465,-0.8571982744699557,1
-0.44971354983984324,0.4710696184355711,0
-0.27389535022277123,0.5204107814486295,0
-1.4499186414546632,-0.338411309496729,0
-0.2903859567042369,1.6571022847352022,0
0.6523271456886659,1.3785901801629548,0
-0.4618307016153659,-1.073826705379455,1
0.014708548759834112,0.6516414204205063,0
-0.5788816891707188,1.563319454269992,0
-0.6604404671377576,1.254296184097083,0
-0.33352333549702035,-1.3292733770119947,1
0.8690401449938235,0.11680779514806433,1
0.38968988367745466,0.6459213499009749,0
0.22963780383872326,-0.5612202554199331,1
1.0058522948306234,-1.1142748307524222,1
0.9698326174449752,1.519832830611949,0
-0.046775136634272026,-1.7053773232129206,1
-1.4182487413704585,-0.14594315869651311,0
-1.5409994548240848,0.3489499274365642,0
-1.2559017402295527,0.6921752426749379,0
1.1779797506149123,-1.1495839510951062,1
1.1575685334128816,0.6445195678085007,0
-1.9738637419141576,0.14557050015362927,0
-1.1104493795539274,1.0296527823200385,0
1.8423629381861544,-0.0996137839667428,1
-0.12236423632197248,-0.7224725554070455,0
0.8006144073131881,1.0323034961107038,1
-0.20831194355521107,-0.8653723127750947,1
-0.9480972364122288,-0.8728905930339308,1
-0.7324469449206914,1.6242613677456097,0
0.4144629788438832,0.28200363773422343,1
0.7071800066967865,1.0284561489343995,0
-0.3462856316491051,-0.1923063584995212,0
-0.06758881227128682,-0.769731284896179,1
1.7238364324965156,-1.1450085597671154,1
0.3724753517281715,-0.6665265133235748,1
0.270919862524135,-1.2055326008228786,1
2.364926272447185,0.169697915503787,1
-1.5465539200629317,1.9901298682555832,0
-0.3010201797652785,-0.011761587636509207,0
1.3398872198815,0.73587245905974,1
2.122789958704546,-0.8396989996780573,1
1.1255725116888327,0.27236918853683434,1
-1.5988697243499845,1.1734231987295078,0
0.5877566752379354,1.4307179356022066,0
0.8719981161632105,-0.41149193195382616,1
-0.4591909376832535,-0.9432329416152339,0
-0.44357482008386223,-0.24770939646277423,1
0.5031317790708477,0.194213400663015,0
-1.115303481576338,1.5265954885691566,0
1.4727068892437658,-0.7003621676400592,1
-1.883053720124019,-0.992593936685745,0
2.2721416588467105,0.6679812703514666,1
-0.42452034372307873,1.6149503598483321,0
0.7480457682022322,0.47789553892964,1
0.9059655957190812,0.8381038518552595,0
0.04894668830560718,0.7642774255322198,0
0.3715118049031097,-1.4375465839790493,1
-1.5776660636357893,-0.5988744557591646,0
0.40538428941863186,0.8893450839449144,1
0.5029868080269851,0.4819991279329777,1
-0.9695612504016878,-1.3976914162054639,1
0.35637795466273425,1.3268998742820828,0
1.4347463620112977,-2.337813575620447,1
-1.1603972689861686,-0.9445841427487031,1
-1.1136968189026333,0.45503912249033035,0
1.1392503115820942,-1.943852429768374,1
1.3542525676739579,-1.6878643425155524,1
-0.5191922312828064,0.01270392298027138,1
0.6866894741892986,1.6297629241527631,0
0.4512473169613243,1.7688095455876627,0
0.26328137983127403,-0.5002291550408914,1
-0.7681277808768202,-0.389819469497891,0
0.3338776780680737,0.7357639209462526,1
-1.3854754999827368,1.6293819176365842,0
0.3529469880048052,0.3687987124928032,1
-1.5164273074993448,-0.4762788579668874,0
0.12497710429080514,-1.2239721273736464,1
0.10854083303445691,-0.7775300116170297,1
0.7592061039345193,0.5438667761589036,1
0.2744065401266321,1.008966439646208,0
0.40699426347643597,0.2480238577298501,1
-1.5386213563334081,1.050819997125505,0
1.008528804252358,0.282500227661949,1
2.037961839395485,0.35125870146480564,1
1.6518693011171723,-1.37021161472033,1
-0.8777228081755383,1.066810401780001,0
-1.4589841352536477,0.3958603610009604,0
-0.47975965707886337,-1.1108844979471182,1
-0.4104929012941766,1.0830015225838048,0
0.1845755125369339,1.3547933236618503,0
0.8312465944006655,-1.9382825949672062,1
-0.4444138689922289,-1.3992662052888896,1
-1.3035336604751264,-0.945606638839763,1
-1.5160845562428944,0.3671650395514014,0
-1.6317726537576083,-0.6735710621189994,0
0.48701021914363396,0.05138505610220437,0
0.17010154949053302,-0.5398678144560647,1
-1.087039388369631,-0.48680425468107624,1
0.6473392893550471,1.7817559407523917,0
-1.6409490444969426,-1.2878431388269782,1
0.8704626562978891,-2.0326443547787085,1
-0.5910060634936893,-1.2441279601688962,1
1.2162972716698968,-1.7133599709600618,1
0.8703041696121273,-0.6108014572985071,1
1.4501274118783276,-0.42813396691197303,1
-0.6418844555940781,-1.792106953625924,1
-0.19172802381828474,1.3335312748218662,0
0.8090239877824107,1.3622369494729494,0
-0.09817702203915807,1.1463821431178707,0
0.18851191419366306,-0.7646455870896548,1
0.9108793417461919,0.14181925936176443,1
-1.6464508653063963,-0.5619557480183671,0
1.0577437288385962,-0.8582230916350683,1
0.21308651252016753,1.116571111641955,0
0.4761885039552065,1.8133643704981808,0
-0.29824819502550026,0.6186569781129465,0
